4.2926 	EXP 	fixation: autoDraw = False
4.2926 	EXP 	text: autoDraw = False
4.2926 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
4.2926 	EXP 	text: height = np.float64(0.05)
4.2926 	EXP 	text: height = np.float64(0.05)
4.2926 	EXP 	text: height = np.float64(0.05)
4.2926 	EXP 	text: text = 'RED'
4.2926 	EXP 	fixation: autoDraw = True
4.3711 	EXP 	Device response: <KeyPress from None: t=4.28203190000022, value=r, duration=0.08328259999962029>
4.7788 	INFO 	Keyboard events cleared
4.7787 	EXP 	fixation: autoDraw = False
4.7787 	EXP 	text: autoDraw = True
5.2911 	EXP 	Device response: <KeyPress from None: t=5.286673499999779, value=r, duration=None>
5.2914 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'Word': 'BLUE', 'Color': 'blue', 'Stimulus_Condition': 'C', 'Correct_Response': 'b', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
5.2938 	DATA 	Keypress: r
5.3001 	EXP 	fixation: autoDraw = False
5.3001 	EXP 	text: autoDraw = False
5.3001 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
5.3001 	EXP 	text: height = np.float64(0.05)
5.3001 	EXP 	text: height = np.float64(0.05)
5.3001 	EXP 	text: height = np.float64(0.05)
5.3001 	EXP 	text: text = 'BLUE'
5.3001 	EXP 	fixation: autoDraw = True
5.3722 	EXP 	Device response: <KeyPress from None: t=5.286673499999779, value=r, duration=0.07755919999999605>
5.7802 	INFO 	Keyboard events cleared
5.7801 	EXP 	fixation: autoDraw = False
5.7801 	EXP 	text: autoDraw = True
6.1558 	EXP 	Device response: <KeyPress from None: t=6.149083499999506, value=b, duration=None>
6.1561 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'Word': 'RED', 'Color': 'blue', 'Stimulus_Condition': 'I', 'Correct_Response': 'b', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
6.1588 	DATA 	Keypress: b
6.1657 	EXP 	fixation: autoDraw = False
6.1657 	EXP 	text: autoDraw = False
6.1657 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
6.1657 	EXP 	text: height = np.float64(0.05)
6.1657 	EXP 	text: height = np.float64(0.05)
6.1657 	EXP 	text: height = np.float64(0.05)
6.1657 	EXP 	text: text = 'RED'
6.1657 	EXP 	fixation: autoDraw = True
6.2309 	EXP 	Device response: <KeyPress from None: t=6.149083499999506, value=b, duration=0.07837620000009338>
6.6505 	INFO 	Keyboard events cleared
6.6503 	EXP 	fixation: autoDraw = False
6.6503 	EXP 	text: autoDraw = True
8.0367 	EXP 	Device response: <KeyPress from None: t=8.034903799999483, value=b, duration=None>
8.0368 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'Word': 'BLUE', 'Color': 'red', 'Stimulus_Condition': 'I', 'Correct_Response': 'r', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
8.0387 	DATA 	Keypress: b
8.0436 	EXP 	fixation: autoDraw = False
8.0436 	EXP 	text: autoDraw = False
8.0436 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
8.0436 	EXP 	text: height = np.float64(0.05)
8.0436 	EXP 	text: height = np.float64(0.05)
8.0436 	EXP 	text: height = np.float64(0.05)
8.0436 	EXP 	text: text = 'BLUE'
8.0436 	EXP 	fixation: autoDraw = True
8.1374 	EXP 	Device response: <KeyPress from None: t=8.034903799999483, value=b, duration=0.10024090000024444>
8.5335 	INFO 	Keyboard events cleared
8.5333 	EXP 	fixation: autoDraw = False
8.5333 	EXP 	text: autoDraw = True
8.9072 	EXP 	Device response: <KeyPress from None: t=8.90549689999989, value=r, duration=None>
8.9075 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'Word': 'BLUE', 'Color': 'blue', 'Stimulus_Condition': 'C', 'Correct_Response': 'b', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
8.9088 	DATA 	Keypress: r
8.9131 	EXP 	fixation: autoDraw = False
8.9131 	EXP 	text: autoDraw = False
8.9131 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
8.9131 	EXP 	text: text = 'BLUE'
8.9131 	EXP 	fixation: autoDraw = True
8.9778 	EXP 	Device response: <KeyPress from None: t=8.90549689999989, value=r, duration=0.0679362000000765>
9.3989 	INFO 	Keyboard events cleared
9.3988 	EXP 	fixation: autoDraw = False
9.3988 	EXP 	text: autoDraw = True
9.9477 	EXP 	Device response: <KeyPress from None: t=9.941047199999957, value=b, duration=None>
9.9480 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'Word': 'RED', 'Color': 'red', 'Stimulus_Condition': 'C', 'Correct_Response': 'r', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
9.9511 	DATA 	Keypress: b
9.9577 	EXP 	fixation: autoDraw = False
9.9577 	EXP 	text: autoDraw = False
9.9577 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
9.9577 	EXP 	text: height = np.float64(0.05)
9.9577 	EXP 	text: height = np.float64(0.05)
9.9577 	EXP 	text: height = np.float64(0.05)
9.9577 	EXP 	text: text = 'RED'
9.9577 	EXP 	fixation: autoDraw = True
10.0281 	EXP 	Device response: <KeyPress from None: t=9.941047199999957, value=b, duration=0.08291089999966061>
10.4406 	INFO 	Keyboard events cleared
10.4405 	EXP 	fixation: autoDraw = False
10.4405 	EXP 	text: autoDraw = True
10.7931 	EXP 	Device response: <KeyPress from None: t=10.787215499999547, value=r, duration=None>
10.7935 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'Word': 'BLUE', 'Color': 'blue', 'Stimulus_Condition': 'C', 'Correct_Response': 'b', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
10.7960 	DATA 	Keypress: r
10.8020 	EXP 	fixation: autoDraw = False
10.8020 	EXP 	text: autoDraw = False
10.8020 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
10.8020 	EXP 	text: height = np.float64(0.05)
10.8020 	EXP 	text: height = np.float64(0.05)
10.8020 	EXP 	text: height = np.float64(0.05)
10.8020 	EXP 	text: text = 'BLUE'
10.8020 	EXP 	fixation: autoDraw = True
10.8577 	EXP 	Device response: <KeyPress from None: t=10.787215499999547, value=r, duration=0.06686200000058307>
11.2881 	INFO 	Keyboard events cleared
11.2880 	EXP 	fixation: autoDraw = False
11.2880 	EXP 	text: autoDraw = True
12.0589 	EXP 	Device response: <KeyPress from None: t=12.05667960000028, value=b, duration=None>
12.0591 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'Word': 'BLUE', 'Color': 'red', 'Stimulus_Condition': 'I', 'Correct_Response': 'r', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
12.0599 	DATA 	Keypress: b
12.0657 	EXP 	fixation: autoDraw = False
12.0657 	EXP 	text: autoDraw = False
12.0657 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
12.0657 	EXP 	text: text = 'BLUE'
12.0657 	EXP 	fixation: autoDraw = True
12.1357 	EXP 	Device response: <KeyPress from None: t=12.05667960000028, value=b, duration=0.07357519999914075>
12.5539 	INFO 	Keyboard events cleared
12.5538 	EXP 	fixation: autoDraw = False
12.5538 	EXP 	text: autoDraw = True
13.4598 	EXP 	Device response: <KeyPress from None: t=13.45512890000009, value=r, duration=None>
13.4600 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'Word': 'RED', 'Color': 'blue', 'Stimulus_Condition': 'I', 'Correct_Response': 'b', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
13.4623 	DATA 	Keypress: r
13.4661 	EXP 	fixation: autoDraw = False
13.4661 	EXP 	text: autoDraw = False
13.4661 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
13.4661 	EXP 	text: height = np.float64(0.05)
13.4661 	EXP 	text: height = np.float64(0.05)
13.4661 	EXP 	text: height = np.float64(0.05)
13.4661 	EXP 	text: text = 'RED'
13.4661 	EXP 	fixation: autoDraw = True
13.5438 	EXP 	Device response: <KeyPress from None: t=13.45512890000009, value=r, duration=0.08232589999988704>
13.9508 	INFO 	Keyboard events cleared
13.9507 	EXP 	fixation: autoDraw = False
13.9507 	EXP 	text: autoDraw = True
14.9370 	DATA 	Keypress: b
14.9436 	EXP 	Device response: <KeyPress from None: t=14.936489799999435, value=b, duration=None>
